image_path,mar,nose_chin_distance,label
YawnDD\yawn\1-MaleGlasses_f002382_mar1.005.jpg,0.7254869554149929,1.2971834208787874,1
YawnDD\yawn\1-MaleGlasses_f002385_mar0.961.jpg,0.6895137839581096,1.2710800873265011,1
YawnDD\yawn\1-MaleGlasses_f002388_mar0.974.jpg,0.7316829749171752,1.2927543379559234,1
YawnDD\yawn\1-MaleGlasses_f002391_mar0.884.jpg,0.7536188600028636,1.2643144676524292,1
YawnDD\yawn\1-MaleGlasses_f002394_mar0.844.jpg,0.6924373952100569,1.221438236820412,1
YawnDD\yawn\1-MaleGlasses_f002397_mar0.767.jpg,0.6033588585828352,1.21001180603911,1
YawnDD\yawn\1-MaleGlasses_f002400_mar0.707.jpg,0.5348429265546687,1.1759658544069045,1
YawnDD\yawn\1-MaleGlasses_f002403_mar0.647.jpg,0.509441332376533,1.1452991711134242,1
YawnDD\yawn\1-MaleGlasses_f002406_mar0.659.jpg,0.48059274869718355,1.0824774885605088,1
YawnDD\yawn\1-MaleGlasses_f002409_mar0.641.jpg,0.46879957765338387,1.122450360794839,1
YawnDD\yawn\10-FemaleNoGlasses_f000183_mar0.605.jpg,0.45694701186827863,1.0346976070199234,1
YawnDD\yawn\10-FemaleNoGlasses_f000186_mar0.662.jpg,0.49633806643818157,1.0500854696057291,1
YawnDD\yawn\10-FemaleNoGlasses_f000189_mar0.644.jpg,0.49149406949525193,1.0444095910090316,1
YawnDD\yawn\10-FemaleNoGlasses_f000192_mar0.655.jpg,0.4739408564993484,1.035511145408524,1
YawnDD\yawn\10-FemaleNoGlasses_f000195_mar0.654.jpg,0.49456596733729624,1.053023314499786,1
YawnDD\yawn\10-FemaleNoGlasses_f000198_mar0.656.jpg,0.4918405858845282,1.067463446859782,1
YawnDD\yawn\10-FemaleNoGlasses_f000201_mar0.702.jpg,0.49849420599274347,1.0986729586971111,1
YawnDD\yawn\10-FemaleNoGlasses_f000204_mar0.679.jpg,0.47801662834269276,1.0862565608938868,1
YawnDD\yawn\10-FemaleNoGlasses_f000240_mar0.650.jpg,0.46606392182174855,1.1002584783160534,1
YawnDD\yawn\10-FemaleNoGlasses_f000276_mar0.622.jpg,0.45243301095756416,1.2373612593126424,1
YawnDD\yawn\10-FemaleNoGlasses_f000396_mar0.665.jpg,0.5157696089791622,1.1704074061636391,1
YawnDD\yawn\10-FemaleNoGlasses_f000399_mar0.724.jpg,0.5039667964719304,1.173340583981035,1
YawnDD\yawn\10-FemaleNoGlasses_f000402_mar0.780.jpg,0.5564966717101801,1.2023582914851305,1
YawnDD\yawn\10-FemaleNoGlasses_f000405_mar0.800.jpg,0.5556210302735286,1.200726658070688,1
YawnDD\yawn\10-FemaleNoGlasses_f000408_mar0.813.jpg,0.5819865043467957,1.1948363545529619,1
YawnDD\yawn\10-FemaleNoGlasses_f000411_mar0.708.jpg,0.4749092813935195,1.1801005725788465,1
YawnDD\yawn\10-FemaleNoGlasses_f001002_mar0.652.jpg,0.4966932422067334,1.337288436904959,1
YawnDD\yawn\10-FemaleNoGlasses_f001005_mar0.684.jpg,0.5111809534403332,1.2936696773143814,1
YawnDD\yawn\10-FemaleNoGlasses_f001008_mar0.676.jpg,0.45406911850975284,1.3226957247536184,1
YawnDD\yawn\10-FemaleNoGlasses_f001011_mar0.624.jpg,0.4516827061979043,1.2764680565478792,1
YawnDD\yawn\10-FemaleNoGlasses_f001101_mar0.636.jpg,0.5114639542635435,1.0922662556211329,1
YawnDD\yawn\10-FemaleNoGlasses_f001104_mar0.691.jpg,0.5231551859217404,1.0980394912417362,1
YawnDD\yawn\10-FemaleNoGlasses_f001107_mar0.607.jpg,0.4658820474735139,1.0997702459817207,1
YawnDD\yawn\10-FemaleNoGlasses_f001146_mar0.645.jpg,0.5631613399877395,1.4231569065603704,1
YawnDD\yawn\10-MaleGlasses_f000885_mar0.602.jpg,0.5176025976963605,1.1021452721469593,1
YawnDD\yawn\10-MaleGlasses_f000888_mar0.613.jpg,0.5769674748013962,1.0874425381645096,1
YawnDD\yawn\10-MaleGlasses_f000891_mar0.626.jpg,0.5803159563102217,1.0709730651853648,1
YawnDD\yawn\10-MaleGlasses_f000894_mar0.616.jpg,0.5731056387582445,1.0629688842482907,1
YawnDD\yawn\10-MaleGlasses_f000897_mar0.632.jpg,0.5108071448760356,1.130081015415384,1
YawnDD\yawn\10-MaleGlasses_f000903_mar0.606.jpg,0.563028532114241,1.0809267011789254,1
YawnDD\yawn\10-MaleGlasses_f000924_mar0.629.jpg,0.5790656994293814,1.084111259502675,1
YawnDD\yawn\10-MaleGlasses_f000927_mar0.630.jpg,0.598676845435529,1.074875020619565,1
YawnDD\yawn\10-MaleGlasses_f000930_mar0.649.jpg,0.5908740526191055,1.1319895725814126,1
YawnDD\yawn\10-MaleGlasses_f000933_mar0.643.jpg,0.6115262942338873,1.1258034630524192,1
YawnDD\yawn\10-MaleGlasses_f000936_mar0.642.jpg,0.5950952594982475,1.0596853946786278,1
YawnDD\yawn\10-MaleGlasses_f000939_mar0.640.jpg,0.5630774359008446,1.13942578090394,1
YawnDD\yawn\10-MaleGlasses_f000942_mar0.621.jpg,0.544896822375285,1.133623649462497,1
YawnDD\yawn\10-MaleGlasses_f000945_mar0.676.jpg,0.5562245532522555,1.1288516762104612,1
YawnDD\yawn\10-MaleGlasses_f000948_mar0.701.jpg,0.5619535026651555,1.1301125416499627,1
YawnDD\yawn\10-MaleGlasses_f000951_mar0.673.jpg,0.5437677133273827,1.135654959544283,1
YawnDD\yawn\10-MaleGlasses_f000954_mar0.716.jpg,0.5613037923346383,1.1468771294748048,1
YawnDD\yawn\10-MaleGlasses_f000957_mar0.696.jpg,0.5648333067528932,1.1144697572029836,1
YawnDD\yawn\10-MaleGlasses_f001692_mar0.602.jpg,0.567104260427726,1.1193237023819254,1
YawnDD\yawn\10-MaleGlasses_f001695_mar0.627.jpg,0.6110550921388552,1.1767672741023467,1
YawnDD\yawn\10-MaleGlasses_f001698_mar0.887.jpg,0.6676258269408402,1.2266627751986656,1
YawnDD\yawn\10-MaleGlasses_f001701_mar0.925.jpg,0.6671773952685043,1.2013077619443613,1
YawnDD\yawn\10-MaleGlasses_f001704_mar0.753.jpg,0.682082266243986,1.2116913925231432,1
YawnDD\yawn\10-MaleGlasses_f001707_mar0.891.jpg,0.7355305507916479,1.1953936206305718,1
YawnDD\yawn\10-MaleGlasses_f001710_mar0.896.jpg,0.698538747325784,1.1834448538940772,1
YawnDD\yawn\10-MaleGlasses_f001713_mar0.842.jpg,0.7616900966134424,1.208817785917511,1
YawnDD\yawn\10-MaleGlasses_f001716_mar0.926.jpg,0.7200761791330145,1.2259653384225242,1
YawnDD\yawn\10-MaleGlasses_f001719_mar1.019.jpg,0.7232130706301301,1.2242942737105877,1
YawnDD\yawn\10-MaleGlasses_f001722_mar0.936.jpg,0.7550815542854471,1.271141428549944,1
YawnDD\yawn\10-MaleGlasses_f001725_mar1.074.jpg,0.7734812911657328,1.233626360448317,1
YawnDD\yawn\10-MaleGlasses_f001728_mar1.016.jpg,0.7817994497008031,1.2428561551032495,1
YawnDD\yawn\10-MaleGlasses_f001731_mar1.046.jpg,0.7338864561419896,1.2368360263596667,1
YawnDD\yawn\10-MaleGlasses_f001734_mar1.062.jpg,0.7154335544107767,1.2369967639522415,1
YawnDD\yawn\10-MaleGlasses_f001737_mar1.074.jpg,0.7261692325174348,1.2545323112395295,1
YawnDD\yawn\10-MaleGlasses_f001740_mar1.042.jpg,0.7794238556011778,1.2219769637083553,1
YawnDD\yawn\10-MaleGlasses_f001743_mar1.049.jpg,0.7029995912524752,1.1973090410430143,1
YawnDD\yawn\10-MaleGlasses_f001746_mar0.880.jpg,0.7043767248960368,1.189844942009063,1
YawnDD\yawn\10-MaleGlasses_f002211_mar0.698.jpg,0.5936382586688113,1.1995474852253067,1
YawnDD\yawn\10-MaleGlasses_f002214_mar0.763.jpg,0.6494038115710095,1.2329347681074445,1
YawnDD\yawn\10-MaleGlasses_f002217_mar0.784.jpg,0.6772297249699318,1.2039494600533474,1
YawnDD\yawn\10-MaleGlasses_f002220_mar0.831.jpg,0.6992843012764807,1.2083329915732257,1
YawnDD\yawn\10-MaleGlasses_f002223_mar0.883.jpg,0.7095337957142154,1.1774872322493168,1
YawnDD\yawn\10-MaleGlasses_f002226_mar0.825.jpg,0.6787041912091288,1.214361973797979,1
YawnDD\yawn\10-MaleGlasses_f002229_mar0.970.jpg,0.6851568685209115,1.2030122956558027,1
YawnDD\yawn\10-MaleGlasses_f002232_mar0.913.jpg,0.7112567711378216,1.158109859270957,1
YawnDD\yawn\10-MaleGlasses_f002235_mar0.997.jpg,0.7220133703755159,1.154022160501179,1
YawnDD\yawn\10-MaleGlasses_f002238_mar0.961.jpg,0.7116577362165589,1.1533478760274063,1
YawnDD\yawn\10-MaleGlasses_f002241_mar0.965.jpg,0.7313880171748494,1.1427978104296452,1
YawnDD\yawn\10-MaleGlasses_f002244_mar1.002.jpg,0.7257498696785215,1.1433231795203336,1
YawnDD\yawn\10-MaleGlasses_f002247_mar0.894.jpg,0.6716880436387032,1.1528977261897349,1
YawnDD\yawn\10-MaleGlasses_f002250_mar0.849.jpg,0.687773905642357,1.1689000992944552,1
YawnDD\yawn\10-MaleGlasses_f002253_mar0.849.jpg,0.6979074454144942,1.205662313487297,1
YawnDD\yawn\10-MaleGlasses_f002256_mar0.854.jpg,0.6320768230958025,1.1807289621107868,1
YawnDD\yawn\10-MaleGlasses_f002259_mar0.791.jpg,0.6062573933126686,1.1643306727121208,1
YawnDD\yawn\10-MaleGlasses_f002262_mar0.657.jpg,0.5552056152251733,1.177516029176748,1
YawnDD\yawn\10-MaleGlasses_f002265_mar0.633.jpg,0.49779244718485854,1.1392575209260343,1
YawnDD\yawn\11-FemaleGlasses.avi_f000321_mar0.838.jpg,0.636367244298514,1.1103207476126014,1
YawnDD\yawn\11-FemaleGlasses.avi_f000324_mar1.238.jpg,0.9063730677581908,1.192853622703218,1
YawnDD\yawn\11-FemaleGlasses.avi_f000327_mar1.293.jpg,0.9700989755659404,1.2061064505923507,1
YawnDD\yawn\11-FemaleGlasses.avi_f000330_mar1.481.jpg,1.0307497034913733,1.1737692887406699,1
YawnDD\yawn\11-FemaleGlasses.avi_f000333_mar1.498.jpg,1.1185457086683515,1.1396476081892666,1
YawnDD\yawn\11-FemaleGlasses.avi_f000336_mar1.475.jpg,1.0728404472911846,1.2016106702779923,1
YawnDD\yawn\11-FemaleGlasses.avi_f000339_mar1.505.jpg,1.045500394622302,1.1661243326123754,1
YawnDD\yawn\11-FemaleGlasses.avi_f000342_mar1.301.jpg,0.973545387884909,1.1672759899926444,1
YawnDD\yawn\11-FemaleGlasses.avi_f000345_mar1.275.jpg,0.9641402242143026,1.1194949774919567,1
YawnDD\yawn\11-FemaleGlasses.avi_f000348_mar1.152.jpg,0.897609363688584,1.0853769984852617,1
YawnDD\yawn\11-FemaleGlasses.avi_f000351_mar1.173.jpg,0.8696679147934777,1.0792919405393437,1
YawnDD\yawn\11-FemaleGlasses.avi_f000354_mar1.105.jpg,0.8757964875816018,1.0736444999151984,1
YawnDD\yawn\11-FemaleGlasses.avi_f000357_mar1.071.jpg,0.8266336633529383,1.0944572412329618,1
YawnDD\yawn\11-FemaleGlasses.avi_f000360_mar1.127.jpg,0.9197825721180237,1.0868392779910012,1
YawnDD\yawn\11-FemaleGlasses.avi_f000363_mar1.134.jpg,0.9009692554601869,1.1545701943731537,1
YawnDD\yawn\11-FemaleGlasses.avi_f000366_mar1.093.jpg,0.8255179740616073,1.1631395584049975,1
YawnDD\yawn\11-FemaleGlasses.avi_f000369_mar0.851.jpg,0.5980171140264839,1.112777881328948,1
YawnDD\yawn\11-FemaleGlasses.avi_f000729_mar0.719.jpg,0.6006042054535567,1.1655216069175063,1
YawnDD\yawn\11-FemaleGlasses.avi_f000732_mar0.885.jpg,0.6804931800158163,1.153836708408859,1
YawnDD\yawn\11-FemaleGlasses.avi_f000735_mar0.937.jpg,0.7042157902242043,1.1556657753998891,1
YawnDD\yawn\11-FemaleGlasses.avi_f000738_mar0.944.jpg,0.7382103451068542,1.1582531631456119,1
YawnDD\yawn\11-FemaleGlasses.avi_f000741_mar1.089.jpg,0.8236121848737322,1.167555978310333,1
YawnDD\yawn\11-FemaleGlasses.avi_f000744_mar1.140.jpg,0.8036002723116948,1.1661561181615605,1
YawnDD\yawn\11-FemaleGlasses.avi_f000747_mar1.196.jpg,0.8217290288606811,1.1641710162685948,1
YawnDD\yawn\11-FemaleGlasses.avi_f000750_mar1.195.jpg,0.8240969853893692,1.164871766068844,1
YawnDD\yawn\11-FemaleGlasses.avi_f000753_mar1.129.jpg,0.8186286104688433,1.1795207911952392,1
YawnDD\yawn\11-FemaleGlasses.avi_f000756_mar1.105.jpg,0.7846341223813684,1.1607538960086181,1
YawnDD\yawn\11-FemaleGlasses.avi_f000759_mar1.094.jpg,0.8142155172060656,1.204771666568303,1
YawnDD\yawn\11-FemaleGlasses.avi_f000762_mar1.161.jpg,0.8095936938975659,1.1743009736772383,1
YawnDD\yawn\11-FemaleGlasses.avi_f000765_mar1.223.jpg,0.7438391350881902,1.1957040884896244,1
YawnDD\yawn\11-FemaleGlasses.avi_f000768_mar1.198.jpg,0.8430227178148455,1.1854786110587383,1
YawnDD\yawn\11-FemaleGlasses.avi_f000771_mar1.169.jpg,0.8053537383443483,1.1546690986946366,1
YawnDD\yawn\11-FemaleGlasses.avi_f000774_mar1.133.jpg,0.756929658674763,1.1477355364976782,1
YawnDD\yawn\11-FemaleGlasses.avi_f000777_mar1.141.jpg,0.7355924391609799,1.1229307370419321,1
YawnDD\yawn\11-FemaleGlasses.avi_f000780_mar1.160.jpg,0.6902332861244925,1.117811366294815,1
YawnDD\yawn\11-FemaleGlasses.avi_f000783_mar1.102.jpg,0.7629117687344454,1.1378157730950964,1
YawnDD\yawn\11-FemaleGlasses.avi_f000786_mar1.109.jpg,0.7301382680880467,1.0868435613098388,1
YawnDD\yawn\11-FemaleGlasses.avi_f000789_mar1.129.jpg,0.7545783518231902,1.1017906118486276,1
YawnDD\yawn\11-FemaleGlasses.avi_f000792_mar1.095.jpg,0.7698516344069771,1.1035404261025468,1
YawnDD\yawn\11-FemaleGlasses.avi_f000795_mar1.034.jpg,0.8026484150916672,1.0962967266351926,1
YawnDD\yawn\11-FemaleGlasses.avi_f000798_mar1.085.jpg,0.7784326980091169,1.0470999765024738,1
YawnDD\yawn\11-FemaleGlasses.avi_f000801_mar1.043.jpg,0.7838805811042072,1.0510852676762734,1
YawnDD\yawn\11-FemaleGlasses.avi_f000804_mar0.933.jpg,0.7022396647350435,1.0491741010798934,1
YawnDD\yawn\11-FemaleGlasses.avi_f000807_mar0.843.jpg,0.6449472303657776,1.0774535766131292,1
YawnDD\yawn\11-FemaleGlasses.avi_f000810_mar0.705.jpg,0.5737285489597599,1.0210102462413029,1
YawnDD\yawn\11-FemaleGlasses.avi_f001275_mar0.659.jpg,0.5293616843319748,1.055948869835296,1
